Language,Language-code,TotalRetweetsInThatLang,IDOfTweet,RetweetCount,Text
(Lithuanian,lt,39362,757878587680698368,7936,RT @IDogYouCat: 5555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555 https:/…)
(Lithuanian,lt,39362,779331048161239043,7620,RT @rempitlogic: https://t.co/9NVAsNyPON)
(Lithuanian,lt,39362,780060565905473536,7462,RT @SADGllRL: https://t.co/FkNhv5ILOc)
(Lithuanian,lt,39362,780029673828782081,7379,RT @zerorun0: 【速報】ワンパンマン2期制作決定！  【速報】ワンパンマン2期制作決定！  【速報】ワンパンマン2期制作決定！  【速報】ワンパンマン2期制作決定！  【速報】ワンパンマン2期制作決定！ https://t.co/fdP8r2EkSg)
(Lithuanian,lt,39362,754135313384034304,6507,RT @jsb3_official: #HiGH_LOW本日公開 https://t.co/o7inxu0S16)
(Lithuanian,lt,39362,778752445027463168,5733,RT @FilthyFrank: https://t.co/nBhbLN8UAa)
(Lithuanian,lt,39362,753024295937380352,5585,RT @gxbrielanicole: 87. Classic  https://t.co/wtAPw1Po71)
(Lithuanian,lt,39362,777218819701952512,5288,RT @memeprovider: me: hi white girl: αℓℓ му fяιєи∂ѕ αяє нєαтнєиѕ тαкє ιт ѕℓσω)
(Lithuanian,lt,39362,777882959953076224,4999,RT @iTwitlawak: Darjah 5 pun dh ade Wechat)
(Lithuanian,lt,39362,779210470360100864,4456,RT @__kultidar: เธอๆ เลิกตอแหลเถอะ #กล้าเพียวเพียว https://t.co/L5VsqGS5XV)
(Lithuanian,lt,39362,694487475704627200,4041,RT @_89MIRA: ฟัง Check จากชั้นสามอังกอร์ดังมาก ภูมิใจ  #PhantasiainBKK #PhantasiainBKKDay2 https://t.co/nB9JDk8Pnr)
(Lithuanian,lt,39362,780239793091477508,3782,RT @SportsCenter: 🐐 https://t.co/4w03dqopMy)
(Lithuanian,lt,39362,780044979829813248,3714,RT @mainedcm: @nicoleendyann @macmendoza75 @DeanMendozaa @Nicodynn14 https://t.co/IWee785JtJ)
(Lithuanian,lt,39362,780246538593439744,3637,RT @zinoscrew: #HoróscopoZinoEstaNoche  #HoróscopoZino #Piscis Parte I)
(Lithuanian,lt,39362,700947173081489409,3619,RT @Bayrak017: دُنيا مُبعثرةٌ إذَا لمّ تَسألُ لَا أحدُ يَسأل)
(Lithuanian,lt,39362,779319921922678784,3333,RT @wordstionary: https://t.co/2S8M6Q2in4)
(Lithuanian,lt,39362,780249475507953664,3271,RT @zinoscrew: #HoróscopoZinoEstaNoche  #HoróscopoZino #Libra Parte I)
(Lithuanian,lt,39362,732711680560484352,3270,RT @theworlddd2121: https://t.co/VzBxxEw3Fb)
(Lithuanian,lt,39362,780257191832018944,3033,RT @zinoscrew: #HoróscopoZinoEstaNoche  #HoróscopoZino #Géminis Parte I)
(Lithuanian,lt,39362,780244361762091008,2891,RT @FIirtationship: my heart broke https://t.co/5x2RsfplfX)
(Lithuanian,lt,39362,780267984262684672,2785,RT @zinoscrew: #HoróscopoZinoEstaNoche  #HoróscopoZino #Aries  Parte I)
(Lithuanian,lt,39362,780259449596416000,2739,RT @zinoscrew: #HoróscopoZinoEstaNoche  #HoróscopoZino #Capricornio Parte I)
(Lithuanian,lt,39362,780111144971296768,2606,RT @Wam_Shakespeare: كن كالحياة، رافق الجميع ولا تتمسك بأحد .")
(Lithuanian,lt,39362,756234869466947584,2604,RT @heavenIysky: https://t.co/JsgDn4KSmO)
(Lithuanian,lt,39362,751868321189036032,2552,RT @internaIs: your boyfriend/girlfriend should be your best friend)
(Lithuanian,lt,39362,780256610459332608,2514,RT @WeLoveRobDyrdek: Yoooooo😂💀😂 https://t.co/josHlns0Ta)
(Lithuanian,lt,39362,780073861094051840,2481,RT @BoyAbunda_: TWBA Anniversary Special 1/3)
(Lithuanian,lt,39362,780273926849040384,2369,RT @zinoscrew: #HoróscopoZinoEstaNoche  #HoróscopoZino #Virgo Parte I)
(Lithuanian,lt,39362,779758392764051456,2333,RT @memeprovider: https://t.co/iEVeglrRgM)
(Lithuanian,lt,39362,780219212467871744,2225,RT @Adrian_ElTitan: Where's @theteenager7 he can't drink)
(Lithuanian,lt,39362,780275181503836161,2218,RT @zinoscrew: #HoróscopoZinoEstaNoche  #HoróscopoZino #Sagitario Parte I)
(Lithuanian,lt,39362,779856025251745792,2170,RT @wearePhat: https://t.co/eCb2w8sCH6)
(Lithuanian,lt,39362,766072875627446272,2120,RT @bubblestbh: https://t.co/WWNeCSGfvE)
(Lithuanian,lt,39362,780031494878208000,2056,RT @Joke_Jaith: Spencer Elden ทารกที่อยู่บนปกอัลบั้ม Nevermind วง Nirvana ถ่ายรูปรำลึกฉลอง 25 ปี ของอัลบั้มที่มีเพลงฮิตตลอดกาลอย่าง Smells…)
(Lithuanian,lt,39362,764159507987591169,1972,RT @WholesomeMeme: https://t.co/55vMAEJC93)
(Lithuanian,lt,39362,769667715904708608,1900,RT @Disprosito: https://t.co/4Y7uppEL5x)
(Lithuanian,lt,39362,760607311622770688,1807,RT @babygry: @usjen1 🐾🐾🌙🌷🌷🍃🌹🌹 https://t.co/NmIrwIbLq3)
(Lithuanian,lt,39362,780340093970026497,1802,RT @poppuqn: 【学園ＦＧＯ】制服アルトリア https://t.co/Spd3JnHWen)
(Lithuanian,lt,39362,780318265151291396,1733,RT @the1975: https://t.co/seIpYL1981)
(Lithuanian,lt,39362,763482354556006400,1661,RT @Rt_YourFavBands: Rt if you like  Paramore https://t.co/gzNlphzZth)
(Lithuanian,lt,39362,773328984599912448,1649,RT @ismirella: 🎵 https://t.co/6gQ6KGm7S7)
(Lithuanian,lt,39362,779691364619390976,1580,RT @Keep250: https://t.co/b2OMvwGrv1)
(Lithuanian,lt,39362,633164388489412608,1554,RT @deskalfa: Λαλάρια-Σκιάθος http://t.co/jGdFyM4RwW)
(Lithuanian,lt,39362,778214286447349760,1534,RT @mine_xo97: allure x NYLON  #chanbaek  ปล.ลาก่อนHPลูกแม่ ได้เวลาซื้อคอมใหม่TT https://t.co/h2sQiF686E)
(Lithuanian,lt,39362,694226813938114560,1507,RT @MisterHeartz: ฝันดีนะครับ สรุปHRKคือใครอะ)
(Lithuanian,lt,39362,666142449916510208,1472,RT @Taeikot: https://t.co/Z1H6FHARq8)
(Lithuanian,lt,39362,780177734521806848,1454,RT @laliespos: #mueveonvevo @abrahammateomus https://t.co/kiVfP152aO)
(Lithuanian,lt,39362,780047727564423168,1391,RT @footaro3: https://t.co/lLXjnvEqjd)
(Lithuanian,lt,39362,775659003380719616,1358,RT @Psyched_addict: https://t.co/VPtrsdhAzi)
(Lithuanian,lt,39362,780336192629903360,1357,RT @ChelseaFC: Happy birthday Michael Ballack! 🎉 https://t.co/Hs0MOI2Ogb)
(Lithuanian,lt,39362,780267048660111360,1350,RT @DD_HQ_09: 182.3cm/70.7kg https://t.co/yX44Siyz04)
(Lithuanian,lt,39362,780242718530244608,1254,RT @iguo2nd: オンラインゲーム オフ会 https://t.co/sdDA3kHR2v)
(Lithuanian,lt,39362,770698804630872064,1240,RT @RealBobMortimer: UK holiday 1 https://t.co/loFWWkaC8E)
(Lithuanian,lt,39362,776235623845879808,1167,RT @STScenes: Oh my gosh 😂 https://t.co/4UEk84f1I9)
(Lithuanian,lt,39362,778780609598611456,1155,RT @pixeIdreams: https://t.co/lFLMKyF2Xx)
(Lithuanian,lt,39362,775658977858359296,1111,RT @Psyched_addict: https://t.co/lOMlbir6di)
(Lithuanian,lt,39362,690244016579960835,1109,RT @reniekalove_x: Loooooool I'm tired 😭😭 skkgdefddjkuffyhhgfdsr https://t.co/PAJmaCaWaF)
(Lithuanian,lt,39362,780343203081834496,1089,RT @MALINWORLD_____: เฮ้อ ปาร์คชานยอล https://t.co/omV9Rzia9j)
(Lithuanian,lt,39362,780342867055091712,1080,RT @dqdmyy: นี่ไอจีคนอวดแฟนรึป่าวคะ #chanbaek https://t.co/C1eRoCzZDk)
(Lithuanian,lt,39362,780346706755977218,1061,RT @Dr_alqarnee: فكر في كل نعمة لله عليك من إسلام وسلامة وعافية وصحة وعقل وجوارح ورزق وذرية وسكن وأمن وكرر "الحمد لله" https://t.co/6IGMETy…)
(Lithuanian,lt,39362,776478439402508288,1055,RT @TumblrMsg: https://t.co/jYq1zruWMW)
(Lithuanian,lt,39362,780132425762471936,1052,RT @tmbIrpics: https://t.co/1lVcSe7H2m)
(Lithuanian,lt,39362,780039688195182592,1048,RT @changnam99: :) https://t.co/S5WOYlkBsT)
(Lithuanian,lt,39362,776046850273054720,1025,RT @FiersaBesari: Syukuri setiap saat dalam hidupmu. Dalam hidup)
(Lithuanian,lt,39362,780329814997733376,1020,RT @elly24soul: 🙌🏾✨tetsukokuroyanagi https://t.co/29ZDketXhF)
(Lithuanian,lt,39362,780289292950118400,1017,RT @ITwingDSS: .@Gurmeetramrahim ji wow great news Pitaji. #FullBlastPromotion rocking everywhere.)
(Lithuanian,lt,39362,659059386459881472,961,RT @Charnpreet77: @Gurmeetramrahim #MSG2GrandSuccess wow💃🏻😊🎊)
(Lithuanian,lt,39362,780348513804779520,952,RT @SincerelyTumblr: my heart broke https://t.co/qLlXzS5I6Y)
(Lithuanian,lt,39362,648502193390161921,927,RT @Charnpreet77: #BhandaraWithMSG2Success 🎉🎊🎊🎉)
(Lithuanian,lt,39362,771467535216742400,905,RT @heloen_1: "عن خجل أول لقا" https://t.co/0cECYFJWmS)
(Lithuanian,lt,39362,780262715663065089,876,RT @exabcexex: 10月14日 19:00〜 沸騰ワード10 2時間SP TAKAHIRO 登坂広臣 出演！ https://t.co/FSWRAtQmN6)
(Lithuanian,lt,39362,662482150705381376,861,RT @LuceroMexico: Galeraaaaaaaaaaa! Você agora tem certeza porque #LuceroAmaOBrasil !!! Gente amorosa!! 😍😘 #ADona #LuceroNoTheNoite https:/…)
(Lithuanian,lt,39362,780282146510413828,847,RT @nanjolno: パンッ！)
(Lithuanian,lt,39362,780250502294450177,807,RT @mdzlhcy_: เอ็กโซจะมีอัลบั้มฤดูหนาว กู : https://t.co/KbvXifAEDm)
(Lithuanian,lt,39362,780337863623860224,798,RT @salimuslu__: "Alaca'nın 100 yıllık sorunlarını çözüyoruz" https://t.co/WcwpwVEBkG)
(Lithuanian,lt,39362,779443984104058882,798,RT @Tallia_Storm: Best time with my gal Leigh at @JulienMacdonald's show ✨ 💫 @LittleMix #LFW https://t.co/LVYoKrJtue)
(Lithuanian,lt,39362,780290832620408832,777,RT @taylorcaniff: About to be my best friends @TreySchafer birthday! congrats bro... your new music 🎶 will change people's life's.)
(Lithuanian,lt,39362,777682070751551488,777,RT @wordartt: https://t.co/nYsXu7iCzX)
(Lithuanian,lt,39362,768723288382115840,766,RT @kokomohamed29: 😻👼👼🐾🐈 https://t.co/iKtNd5YZYN)
(Lithuanian,lt,39362,779629792828264450,762,RT @247razz: #Caturday workout https://t.co/R4JBz8sBe1)
(Lithuanian,lt,39362,719073475327959042,745,RT @dazareinH: ~♪ https://t.co/M97lEVuuM7)
(Lithuanian,lt,39362,755118385919385600,737,RT @BrokeBoySpike: Smooth https://t.co/XNwz6mKFHv)
(Lithuanian,lt,39362,780263451469938688,736,RT @rycardoantunes: https://t.co/YV4iSn2Kvm)
(Lithuanian,lt,39362,779176230046183424,733,RT @zip90210: #Hillary also did a brisk business selling ambassadorships   #50points https://t.co/4lOipKBcRk)
(Lithuanian,lt,39362,780282804684795904,725,RT @nanjolno: ナイス)
(Lithuanian,lt,39362,780257722365272064,718,RT @MatPatGT: ˙˙˙sʇɔǝɟɟǝ ǝpıs ǝƃuɐɹʇs ǝɯos sǝsnɐɔ ǝɹǝɥdsıɯǝH uɹǝɥʇnoS ǝɥʇ uı ɹǝʇʇıʍ⊥ ƃuıs∩)
(Lithuanian,lt,39362,780287742810869761,710,RT @Bease11: Lmao https://t.co/9KzHOTalUs)
(Lithuanian,lt,39362,780360588874571776,688,RT @PCYHomeThaiLand: [FANART] 160926 วันนี้ ชานยอล อัพเดทอินสตาแกรม ถ่ายรูปกับคุณทหารและแบคฮยอน Cr.cookie殿下 https://t.co/qrmiWM8Q2P https:/…)
(Lithuanian,lt,39362,779789261667270656,680,RT @mecertas: Zalimler için yaşasın Cehennem!!   #MassacreInAleppo https://t.co/DxyHOQCrZk)
(Lithuanian,lt,39362,724824699734245378,666,RT @JosueSion123: https://t.co/pO3FZJs4Ak)
(Lithuanian,lt,39362,778618742729166849,663,RT @72919appear: 🚨ยอดดิจิตอลดาวน์โหลดบอยกรุปปี2016จนถึงตอนนี้ กัซอยู่อันดับที่13เพลงFLYมียอดดาวน์โหลดรวม116)
(Lithuanian,lt,39362,779670125591064576,663,RT @NesseUP: https://t.co/ip0t1t8fGf)
(Lithuanian,lt,39362,773185222019952640,653,RT @wxxmello: https://t.co/OcT2CS3qmm https://t.co/9KOcWcIKSE)
(Lithuanian,lt,39362,779735747506999296,618,RT @HazzeKun: https://t.co/0M0DSAaWEj)
(Lithuanian,lt,39362,780020984770199552,602,RT @kookpics: https://t.co/7tixA7GU5L)
(Lithuanian,lt,39362,780156397388460036,591,RT @samiltayyar27: Mutlaka bir risk analizi yapılacaksa; artan risk)
(Lithuanian,lt,39362,780345469847293952,572,RT @BoomCassiopeia: น่ารักกกกกกกกกกกกกกกกกก ฟหกด่าสว (หมายถึงไรเดาเอาเอง))
(Lithuanian,lt,39362,780340619482796032,568,RT @MALINWORLD_____: ปาร์คชานยอบ https://t.co/971kze4t41)
(Lithuanian,lt,39362,759033487869349889,567,RT @chao_2014: กริ๊ดดดดดดดดดดดดดดดดดดด #เสียงสูง https://t.co/Bad7Cc614b)
(Lithuanian,lt,39362,780362368475811840,566,RT @maythnya: 160926 #Sehun เซฮุนระหว่างถ่ายทำเว็บดราม่า My Dear Archimedes วันนี้ ~ โอ้ยหล่อไปไหนโอ้เซฮุน 😭🔫 (lee_seunghoo) https://t.co/C…)
(Lithuanian,lt,39362,780348643123589121,556,RT @KlmatM: أعجبتني عبارة " أُﺳﺎﻣﺢ ﻷﺭﺗﺎﺡ ، ﻭ أﺗﻨﺎﺳﻰ ﻷﺑﺘﺴﻢ ، ﻭ أﺻﻤﺖ ﻷﻧﻲ ﻻ ﺃﺭﻳﺪ أن أﺟﺎﺩﻝ ، ﻭ أﺗﻐﺎﺿﻰ لاﻥ ﻻشيء ﻳﺴﺘﺤﻖ ، ﻭ أﺻﺒﺮ ﻷﻥ ﺛﻘﺘﻲ بالله ﻟﻴﺲ…)
(Lithuanian,lt,39362,757823934909689856,552,RT @I_AM_AAKASH_SKY: एउटा शब्द मुखबाट निकाल्नु अघि 1000 पल्ट सोच्नुहोला तपाइलाइ जिन्दगीभर पछुताउन पर्नेछैन किनकी एउटा मात्र बचनले कसैको मन…)
(Lithuanian,lt,39362,780345880012390400,549,RT @palmqx: https://t.co/GDh55ZNMhN)
(Lithuanian,lt,39362,763751587512737792,543,RT @farukken: Baba gibi baba djdjsjsjjs https://t.co/5mKoCcoxYT)
(Lithuanian,lt,39362,779286319390416896,531,RT @FootyHumour: 😂😂😂 https://t.co/CvsSWOHy3v)
(Lithuanian,lt,39362,777111123879264256,531,RT @GenelKultur3: Etiyopya'da Trafik https://t.co/5DK9x8Sbmr)
(Lithuanian,lt,39362,780346366954315776,526,RT @bus_tweet2: ✔🅱➊لزيادة متابعينك ✔🅱➋ريتويت + فلو للي عمل رتويت       🚑🚒💨💨💨🚈🚈🚈🚓 13)
(Lithuanian,lt,39362,780231563124629505,524,RT @1ee__: يا صاحبي لاضقت .. بس ارفع يديك 👐🏻 https://t.co/wJ1ZamGZaf)
(Lithuanian,lt,39362,780263530977124352,504,RT @vincentvanngoth: https://t.co/mm4y9wnh2E)
(Lithuanian,lt,39362,780329391125565440,492,RT @I_mohdiary: انا اشوف نستمر على فهد غازي لين يتحسن https://t.co/RUhUruZnHe)
(Lithuanian,lt,39362,779473331657465857,463,RT @taehyungpic: https://t.co/wZDCfXqaZO)
(Lithuanian,lt,39362,779251232431112192,454,RT @lepisteskalinka: Prof.  Dr. Arif Verimli 'yi artık Müge Anlı çukurundan çıkaralım ya)
(Lithuanian,lt,39362,769934926703570944,444,RT @Hairstyle_pixs: https://t.co/OItK8OwrSv)
(Lithuanian,lt,39362,780335165922877440,430,RT @iamdanielskye: Look away from drama)
(Lithuanian,lt,39362,780104812776030209,426,RT @i2sHws: حال سماعاتي : https://t.co/h6NBsRl5EK)
(Lithuanian,lt,39362,780350930969432064,423,RT @Graphlee95: เจ็บแผลจังเลยง่ะ~ ⁉️ 😶 😶 😶  #Kyungsoo #Chanyeol #Baekhyun 💕 #exofanart Cr : Cookie殿下 https://t.co/U2M7Xzp44U)
(Lithuanian,lt,39362,776493586917588992,421,RT @TrippyRooms: https://t.co/3qqcLMV9Lw)
(Lithuanian,lt,39362,779621312209809408,414,RT @woo9999_: ↸ تغريدة مُثبَّتة ≈✩☜ لمدة 5 أيام ≈✩☜💢#زيادة_متابعين 💢 ≈✩☜⑴ #تابعني_أتابعك ≈✩☜⑵ #رتويت ≈✩☜⑶ تابع من يعمل رتويت ≈✩☜⑷ أنشر حساب…)
(Lithuanian,lt,39362,780338963751985152,407,RT @hot_pcy_pict: https://t.co/rQ8wKZBaoF)
(Lithuanian,lt,39362,780359407297175553,402,RT @palmqx: รูปที่ชานอัพถ่ายที่ gyeonggi english village https://t.co/wr1w2ccU2K)
(Lithuanian,lt,39362,779902591270387712,401,RT @hougaku365bot: RADWIMPS 「夢灯籠」 https://t.co/Otg3WjDxfL)
(Lithuanian,lt,39362,780353238713466881,401,RT @NewHopeClub: Happy Birthday @TheTideNate ❤️🎉)
(Lithuanian,lt,39362,780281731928559616,391,RT @galaxycase_str: [แจก💘] DEAR HAPPINESS #EXO เพียงฟอล @galaxycase_str + RTทวิตนี้ + เมนชั่นมาว่าทำไมอยากได้ ประกาศเมื่อฟลว.ครบ12k นะคะ😍 h…)
(Lithuanian,lt,39362,779802580289458176,389,RT @Drops: https://t.co/ngHIeNOV0J)
(Lithuanian,lt,39362,780309361419751424,385,RT @hughwizzy: https://t.co/QFBsdUWFtP)
(Lithuanian,lt,39362,769179825307353089,383,RT @bolbol1bebo: عن نظره دبشه 😂💜💜🐸👇 https://t.co/Ajd3tMh9EL)
(Lithuanian,lt,39362,779431217259286533,380,RT @quiet_9090: https://t.co/u5D04DO0KJ)
(Lithuanian,lt,39362,780317542535487488,377,RT @Nnattassa: INI PALSU. SPR TIDAK PERNAH KELUARKAN ARAHAN PENDAFTARAN PENGUNDI MELALUI WHATSAPP. Semua pendaftaran dijalankan secara manu…)
(Lithuanian,lt,39362,770248251068993536,377,RT @Bookstexts: https://t.co/n6o7lJaAsI)
(Lithuanian,lt,39362,780366361222524928,376,RT @AlittlehoneyB: [HQ] 160924 #Bambam #SGC https://t.co/gq5EcYogjD https://t.co/8qP9qPuLQq https://t.co/mI5wI0ljZ8)
(Lithuanian,lt,39362,780361512212766720,375,RT @bus_tweet2: ✔🅱➊لزيادة متابعينك ✔🅱➋ريتويت + فلو للي عمل رتويت       🚑🚒💨💨💨🚈🚈🚈🚓 14)
(Lithuanian,lt,39362,780149916450623488,375,RT @NatureVSCO: 🌻 https://t.co/MpYcxjnaSs)
(Lithuanian,lt,39362,780353980295634944,374,RT @kamo_mobs: 背中 https://t.co/j82AN8ZMPR)
(Lithuanian,lt,39362,777482959980859392,369,RT @note912: 年齢操作松 五男編 https://t.co/HgthJNvHUc)
(Lithuanian,lt,39362,774898985743978497,366,RT @CoolestLifeHack: https://t.co/kj1ZumlUP7)
(Lithuanian,lt,39362,779850167612694528,364,RT @Arsenaly_f16: التشيلساوي و اوزيل هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه https://t.co/FgXNb5aveS)
(Lithuanian,lt,39362,780272948217311232,363,RT @CommonWhiteGrls: me putting my emotional guard up https://t.co/wpmxJV6LJG)
(Lithuanian,lt,39362,779893262987489281,361,RT @RoastMeDaily: https://t.co/wT3qTqXpeb)
(Lithuanian,lt,39362,780253206018490372,359,RT @ZinosCrews: #HoróscopoZinoEstaNoche  #HoróscopoZino #Cáncer Parte I)
(Lithuanian,lt,39362,779679827406172162,354,RT @mxjs852g7: [HQ]  160923  EST EVENT | เหมือนมาหาเสียงง   #JacksonWang #estซ่าซี้ดสุดขั้วกับGOT7flytoขอนแก่น  💕 HQ LINK : https://t.co/p5…)
(Lithuanian,lt,39362,772111551176269824,350,RT @asa_jed1: الله عليك ي زمن،، هو للشوق،،  لذّه،، ولنبضي،،  روح،، عجزت أعلم،،  شسمه،، ومعه طابت،،  جروح،،)
(Lithuanian,lt,39362,773995598299144193,349,RT @Mjediat1: خليت كل اللي يبيني و جيتك ، كنت بـْ عيوني وين ما أطالع ألقّاك .)
(Lithuanian,lt,39362,780363304908779521,340,RT @SincerelyTumblr: https://t.co/tb96R6K1j3)
(Lithuanian,lt,39362,774666502779891713,339,RT @TumblrMsg: https://t.co/RDmDzzD7Fm)
(Lithuanian,lt,39362,780315276076212226,333,RT @NongSaiMaii: ยองแจชี้ๆ ที่เค้กแล้วบอก "เทียนจะดับหมดแล้วครับ" 555555 เอ็นดู ความยองแจ😂 #Youngjae #Mark #Jinyoung #estซ่าซี้ดสุดขั้วกับG…)
(Lithuanian,lt,39362,780285921967112192,331,RT @CatPornx: https://t.co/GGiBwW4ySi)
(Lithuanian,lt,39362,780188197179490304,330,RT @Delo_Taylor: Four Palestinian children killed by Israeli soldiers in five days. #FreePalestine #BDS #IntelGroup  https://t.co/6ro4OnCA7k)
(Lithuanian,lt,39362,778034826528034816,323,RT @sammybo73392412: @NolteNC https://t.co/rMrpQhteXo)
(Lithuanian,lt,39362,780362626035355648,322,RT @OfficeOfRG: आपका गुस्सा आपके साथ - मेरा प्यार)
(Lithuanian,lt,39362,780359021886738432,310,RT @amami2x: 休憩 https://t.co/9Xpwig4LxM)
(Lithuanian,lt,39362,780023274604335104,310,RT @taengsplaa: พากษ์อีสานก็มา ขำไม่ไหวแล้ว555555555555555555555   #TheFaceThailandseason3 ▶️ https://t.co/AsGa4D0STF cr: จะฮาไปไหน Channel…)
(Lithuanian,lt,39362,779187042647363584,308,RT @Geng_bebel: "Agama adalah produk yang paling laris untuk diniagakan saat ini."-)
(Lithuanian,lt,39362,780018356644618245,300,RT @MarroneEmma: PERUGIA #openingtour elodiedipatrizi amarafanpage 🙏🏼❤️ https://t.co/vxTHS9LP9B)
(Lithuanian,lt,39362,777985305622249472,298,RT @bidinlesen_: Ne koşabilir ne yetişebilirim. Özlemlerim özlediklerim hep orda. Adı uzaklar diye bir yer.)
(Lithuanian,lt,39362,779965497471340544,298,RT @Him2909: पाकिस्तानी सुवरों से पहले इन @karanjohar जैसे हिजड़े की औलादो को देश से भगाओ)
(Lithuanian,lt,39362,780260093069697024,297,RT @itsPrinceInsan: @Gurmeetramrahim it's amazing!! Guru Ji #11Days2LionHeart)
(Lithuanian,lt,39362,779668495684345856,294,RT @dsuperboy: Jadilah teman bercerita dan bertukar pikiran yang seimbang. Itu sudah lebih dari cukup.)
(Lithuanian,lt,39362,780216894032928769,289,RT @PrayInFaith: https://t.co/CMaPZDlCAg)
(Lithuanian,lt,39362,780351243617079296,286,RT @phattion: ดราม่าอะไรมาไม่สนแม่งแล้วค่ะตอนนี้ วันนี้เรือแรง วันนี้น้ำมันเต็มถัง #chanbaek #chanbaek #chanbaek #chanbaek #chanbaek #chanb…)
(Lithuanian,lt,39362,780047623038332928,285,RT @MrBaddiies: https://t.co/P7m2VrZbmT)
(Lithuanian,lt,39362,780344941264400384,276,RT @StarCinema: #MTWIKathNiel #Barcelona2ndBlockbusterWeek #BarcelonaALoveUntold #NoToPiracy https://t.co/ID8qJTtPyp)
(Lithuanian,lt,39362,779722905076789248,271,RT @PariCalvia: https://t.co/L2JNVXEAzk)
(Lithuanian,lt,39362,780294392812744704,271,RT @OrdureBizarre_: https://t.co/NfwFmpz4tj)
(Lithuanian,lt,39362,733014384100925442,270,RT @seikodgt2525: カケタイ https://t.co/UEUgSiTjP3)
(Lithuanian,lt,39362,780340685735985152,270,RT @aldubmaiden: 🐥 #ALDUBIkawLang  Saluhan ang Team Broadway sa pag gunita ng ang ating National Pabebe Wave Day👋  © EBdabarkads | FB https…)
(Lithuanian,lt,39362,774209323547422721,270,RT @RabiaOmnia: اشكو لمن رفع االسماء بلا عمد👆 https://t.co/uUiqz2yzyj)
(Lithuanian,lt,39362,780260162594598912,266,RT @mohitdhawan_mr: @Gurmeetramrahim #11Days2LionHeart World K Sbh awards apko milege ji)
(Lithuanian,lt,39362,779770837956165632,263,RT @Akanalizz: Ey Rabbimiz!  Üzerimize sabır yağdır)
(Lithuanian,lt,39362,780362791924269056,259,RT @ohteenquotes: awwww 😍 https://t.co/kqQbFNHr1a)
(Lithuanian,lt,39362,780256534911676416,259,RT @ZinosCrews: #HoróscopoZinoEstaNoche  #HoróscopoZino #Tauro Parte I)
(Lithuanian,lt,39362,780252776458620928,256,RT @Bored_11111: ศิลปินวงอื่นดูไปWeekly Idolกันหลายต่อหลายรอบ ยกเว้นไอค่อนและblackpink)
(Lithuanian,lt,39362,780353849735258112,255,RT @StarrySky_hb: Starry☆Sky【春組】 土萌羊/アンリ・サミュエル・ジャン・エーメ（CV.緑川光） 星座：山羊座　天文科２年生　@TomoeYoh　#スタスカ https://t.co/OxiqQrAzPH)
(Lithuanian,lt,39362,780259780136804352,247,RT @Fandoms_Allie: @TheTideNate HAPPY BIRTHDAY KEVIN!!!! #HappyBirthdayNate #tb Love You https://t.co/UN70w5LDGr)
(Lithuanian,lt,39362,780311439235887104,246,RT @sukanstar: Nadia Nordin dan rakan baiknya.. Cruttt crutttt cruttt  *Category : Caught Cheating)
(Lithuanian,lt,39362,774603087537463296,238,RT @z3xbi: أنا أفسر كل شي بمزاجي والمشكلة إني أصدقه والمصيبه يطلع صح)
(Lithuanian,lt,39362,780266311750447104,233,RT @ZinosCrews: #HoróscopoZinoEstaNoche  #HoróscopoZino #Leo Parte I)
(Lithuanian,lt,39362,780066856442953728,232,RT @trashhoweII: OH MY GOD HAHAHAHAHA https://t.co/xEzXyc3Dnn)
(Lithuanian,lt,39362,780358181838991360,228,RT @AlDubBigBoyz: Opening Prod Baby Girl @mainedcm JFAAFJ Happy Pabebe Wave Day with JOWAPAO ©EB #ALDUBIkawLang M https://t.co/y7adHNWNS6)
(Lithuanian,lt,39362,780362457923674112,227,RT @selecaoportugal: Feliz aniversário)
(Lithuanian,lt,39362,771968375509704707,225,RT @m__94mj: ♩ ⠀ ⠀❗️⠀نعـآملهـم ؏ آلنيـهہ ونوآياههـم ⠀⠀⠀⠀⠀⠀  ֆ ↬رديــهہ  ⠀  Ϫ https://t.co/bll8UDyuP7)
(Lithuanian,lt,39362,779984913156087808,221,RT @akaiyoutsuki: https://t.co/7Uv1LM21Ht)
(Lithuanian,lt,39362,779965658108866560,220,RT @JapLoverBoy: https://t.co/T0EE57ScAF)
(Lithuanian,lt,39362,780271457465171969,213,RT @the_turkish: Bugün #TürkDilBayramı)
(Lithuanian,lt,39362,780369202205061124,203,RT @ateistolanimam: ÇIKIP SANA GELDİĞİMİ ANLATTIM ANLAMADILAR)
(Lithuanian,lt,39362,780345979589439488,200,RT @miki852g7: แล้วดูยองแจชนะ หน้าโคตรเยาะเย้ย555555 https://t.co/wyiP1RUIJ6)
(Lithuanian,lt,39362,780275737005789184,196,RT @RUINER: Your girlfriend's Snap story when she's mad at you 💀  https://t.co/63VHpuKEKN)
(Lithuanian,lt,39362,780274295012339712,195,RT @miruhi: 三次元大介 ニ次元大介 一次元大介 https://t.co/TaA4YvxqHB)
